legislator_id,legislativebody,party
4922,North Dakota Senate,D
4923,North Dakota Senate,R
4924,North Dakota Senate,D
4925,North Dakota Senate,R
4926,North Dakota Senate,R
4927,North Dakota Senate,R
4928,North Dakota Senate,R
4929,North Dakota Senate,R
4930,North Dakota Senate,R
4931,North Dakota Senate,R
4932,North Dakota Senate,R
4933,North Dakota Senate,D
4934,North Dakota Senate,R
4935,North Dakota Senate,R
4936,North Dakota Senate,R
4937,North Dakota Senate,R
4938,North Dakota Senate,R
4939,North Dakota Senate,R
4940,North Dakota Senate,R
4941,North Dakota Senate,D
4942,North Dakota Senate,D
4943,North Dakota Senate,R
4944,North Dakota Senate,R
4945,North Dakota Senate,R
4946,Ohio House,R
4947,Ohio House,R
4948,Ohio House,R
4949,Ohio House,R
4950,Ohio House,R
4951,Ohio House,D
4952,Ohio House,R
4953,Ohio House,D
4954,Ohio House,D
4955,Ohio House,D
4956,Ohio House,D
4957,Ohio House,D
4958,Ohio House,D
4959,Ohio House,D
4960,Ohio House,D
4961,Ohio House,R
4962,Ohio House,D
4963,Ohio House,D
4964,Ohio House,D
4965,Ohio House,D
4966,Ohio House,D
4967,Ohio House,D
4968,Ohio House,R
4969,Ohio House,D
4970,Ohio House,D
4971,Ohio House,D
4972,Ohio House,R
4973,Ohio House,D
4974,Ohio House,R
4975,Ohio House,R
4976,Ohio House,D
4977,Ohio House,D
4978,Ohio House,D
4979,Ohio House,D
4980,Ohio House,D
4981,Ohio House,R
4982,Ohio House,D
4983,Ohio House,R
4984,Ohio House,D
4985,Ohio House,R
4986,Ohio House,R
4987,Ohio House,R
4988,Ohio House,R
4989,Ohio House,D
4990,Ohio House,D
4991,Ohio House,D
4992,Ohio House,R
4993,Ohio House,R
4994,Ohio House,D
4995,Ohio House,R
4996,Ohio House,R
4997,Ohio House,R
4998,Ohio House,R
4999,Ohio House,R
5000,Ohio House,R
5001,Ohio House,D
5002,Ohio House,R
5003,Ohio House,D
5004,Ohio House,R
5005,Ohio House,D
5006,Ohio House,R
5007,Ohio House,R
5008,Ohio House,D
5009,Ohio House,D
5010,Ohio House,R
5011,Ohio House,R
5012,Ohio House,R
5013,Ohio House,R
5014,Ohio House,R
5015,Ohio House,R
5016,Ohio House,R
5017,Ohio House,R
5018,Ohio House,R
5019,Ohio House,R
5020,Ohio House,D
5021,Ohio House,R
5022,Ohio House,R
5023,Ohio House,R
5024,Ohio House,R
5025,Ohio House,R
5026,Ohio House,R
5027,Ohio House,R
5028,Ohio House,R
5029,Ohio House,R
5030,Ohio House,R
5031,Ohio House,R
5032,Ohio House,R
5033,Ohio House,R
5034,Ohio House,R
5035,Ohio House,R
5036,Ohio House,R
5037,Ohio House,R
5038,Ohio House,R
5039,Ohio House,R
5040,Ohio House,R
5041,Ohio House,D
5042,Ohio House,R
5043,Ohio House,R
5044,Ohio House,D
5045,Ohio Senate,R
5046,Ohio Senate,R
5047,Ohio Senate,D
5048,Ohio Senate,R
5049,Ohio Senate,R
5050,Ohio Senate,R
5051,Ohio Senate,R
5052,Ohio Senate,R
5053,Ohio Senate,D
5054,Ohio Senate,R
5055,Ohio Senate,D
5056,Ohio Senate,R
5057,Ohio Senate,R
5058,Ohio Senate,R
5059,Ohio Senate,D
5060,Ohio Senate,R
5061,Ohio Senate,R
5062,Ohio Senate,R
5063,Ohio Senate,R
5064,Ohio Senate,R
5065,Ohio Senate,D
5066,Ohio Senate,R
5067,Ohio Senate,D
5068,Ohio Senate,R
5069,Ohio Senate,D
5070,Ohio Senate,R
5071,Ohio Senate,R
5072,Ohio Senate,D
5073,Ohio Senate,R
5074,Ohio Senate,R
5075,Ohio Senate,R
5076,Ohio Senate,D
5077,Ohio Senate,R
5078,Oklahoma House,D
5079,Oklahoma House,R
5080,Oklahoma House,D
5081,Oklahoma House,D
5082,Oklahoma House,D
5083,Oklahoma House,R
5084,Oklahoma House,R
5085,Oklahoma House,D
5086,Oklahoma House,D
5087,Oklahoma House,R
5088,Oklahoma House,R
5089,Oklahoma House,R
5090,Oklahoma House,R
5091,Oklahoma House,R
5092,Oklahoma House,R
5093,Oklahoma House,R
5094,Oklahoma House,R
5095,Oklahoma House,R
5096,Oklahoma House,D
5097,Oklahoma House,D
5098,Oklahoma House,R
5099,Oklahoma House,R
5100,Oklahoma House,R
5101,Oklahoma House,R
5102,Oklahoma House,R
5103,Oklahoma House,D
5104,Oklahoma House,R
5105,Oklahoma House,D
5106,Oklahoma House,R
5107,Oklahoma House,R
5108,Oklahoma House,R
5109,Oklahoma House,R
5110,Oklahoma House,R
5111,Oklahoma House,R
5112,Oklahoma House,R
5113,Oklahoma House,R
5114,Oklahoma House,R
5115,Oklahoma House,R
5116,Oklahoma House,R
5117,Oklahoma House,R
5118,Oklahoma House,R
5119,Oklahoma House,D
5120,Oklahoma House,D
5121,Oklahoma House,R
5122,Oklahoma House,R
5123,Oklahoma House,R
5124,Oklahoma House,R
5125,Oklahoma House,R
5126,Oklahoma House,R
5127,Oklahoma House,R
5128,Oklahoma House,R
5129,Oklahoma House,R
5130,Oklahoma House,D
5131,Oklahoma House,R
5132,Oklahoma House,R
5133,Oklahoma House,R
5134,Oklahoma House,D
5135,Oklahoma House,R
5136,Oklahoma House,D
5137,Oklahoma House,R
5138,Oklahoma House,R
5139,Oklahoma House,R
5140,Oklahoma House,R
5141,Oklahoma House,R
5142,Oklahoma House,R
5143,Oklahoma House,R
5144,Oklahoma House,D
5145,Oklahoma House,R
5146,Oklahoma House,R
5147,Oklahoma House,D
5148,Oklahoma House,D
5149,Oklahoma House,R
5150,Oklahoma House,D
5151,Oklahoma House,R
5152,Oklahoma House,R
5153,Oklahoma House,R
5154,Oklahoma House,D
5155,Oklahoma House,R
5156,Oklahoma House,R
5157,Oklahoma House,R
5158,Oklahoma House,R
5159,Oklahoma House,R
5160,Oklahoma House,R
5161,Oklahoma House,R
5162,Oklahoma House,R
5163,Oklahoma House,R
5164,Oklahoma House,R
5165,Oklahoma House,R
5166,Oklahoma House,R
5167,Oklahoma House,R
5168,Oklahoma House,R
5169,Oklahoma House,D
5170,Oklahoma House,D
5171,Oklahoma House,D
5172,Oklahoma House,R
5173,Oklahoma House,R
5174,Oklahoma House,R
5175,Oklahoma House,R
5176,Oklahoma House,R
5177,Oklahoma House,R
5178,Oklahoma Senate,R
5179,Oklahoma Senate,R
5180,Oklahoma Senate,R
5181,Oklahoma Senate,R
5182,Oklahoma Senate,D
5183,Oklahoma Senate,D
5184,Oklahoma Senate,R
5185,Oklahoma Senate,R
5186,Oklahoma Senate,R
5187,Oklahoma Senate,R
5188,Oklahoma Senate,R
5189,Oklahoma Senate,D
5190,Oklahoma Senate,R
5191,Oklahoma Senate,D
5192,Oklahoma Senate,R
5193,Oklahoma Senate,R
5194,Oklahoma Senate,D
5195,Oklahoma Senate,R
5196,Oklahoma Senate,D
5197,Oklahoma Senate,R
5198,Oklahoma Senate,R
5199,Oklahoma Senate,D
5200,Oklahoma Senate,R
5201,Oklahoma Senate,D
5202,Oklahoma Senate,R
5203,Oklahoma Senate,R
5204,Oklahoma Senate,R
5205,Oklahoma Senate,R
5206,Oklahoma Senate,R
5207,Oklahoma Senate,R
5208,Oklahoma Senate,R
5209,Oklahoma Senate,R
5210,Oklahoma Senate,R
5211,Oklahoma Senate,R
5212,Oklahoma Senate,R
5213,Oklahoma Senate,R
5214,Oklahoma Senate,R
5215,Oklahoma Senate,R
5216,Oklahoma Senate,R
5217,Oklahoma Senate,R
5218,Oklahoma Senate,R
5219,Oklahoma Senate,R
5220,Oklahoma Senate,R
5221,Oklahoma Senate,R
5222,Oklahoma Senate,R
5223,Oklahoma Senate,R
5224,Oklahoma Senate,D
5225,Oregon House,R
5226,Oregon House,R
5227,Oregon House,R
5228,Oregon House,R
5229,Oregon House,D
5230,Oregon House,R
5231,Oregon House,R
5232,Oregon House,D
5233,Oregon House,D
5234,Oregon House,D
5235,Oregon House,D
5236,Oregon House,D
5237,Oregon House,D
5238,Oregon House,D
5239,Oregon House,R
5240,Oregon House,D
5241,Oregon House,R
5242,Oregon House,R
5243,Oregon House,R
5244,Oregon House,D
5245,Oregon House,D
5246,Oregon House,D
5247,Oregon House,R
5248,Oregon House,R
5249,Oregon House,R
5250,Oregon House,D
5251,Oregon House,D
5252,Oregon House,D
5253,Oregon House,D
5254,Oregon House,D
5255,Oregon House,D
5256,Oregon House,D
5257,Oregon House,D
5258,Oregon House,D
5259,Oregon House,D
5260,Oregon House,D
5261,Oregon House,D
5262,Oregon House,D
5263,Oregon House,R
5264,Oregon House,D
5265,Oregon House,D
5266,Oregon House,D
5267,Oregon House,D
5268,Oregon House,D
5269,Oregon House,D
5270,Oregon House,D
5271,Oregon House,D
5272,Oregon House,D
5273,Oregon House,D
5274,Oregon House,D
5275,Oregon House,D
5276,Oregon House,D
5277,Oregon House,R
5278,Oregon House,R
5279,Oregon House,R
5280,Oregon House,R
5281,Oregon House,R
5282,Oregon House,R
5283,Oregon House,R
5284,Oregon House,R
5285,Oregon Senate,R
5286,Oregon Senate,R
5287,Oregon Senate,D
5288,Oregon Senate,D
5289,Oregon Senate,D
5290,Oregon Senate,D
5291,Oregon Senate,D
5292,Oregon Senate,D
5293,Oregon Senate,R
5294,Oregon Senate,R
5295,Oregon Senate,D
5296,Oregon Senate,R
5297,Oregon Senate,R
5298,Oregon Senate,D
5299,Oregon Senate,D
5300,Oregon Senate,D
5301,Oregon Senate,D
5302,Oregon Senate,D
5303,Oregon Senate,D
5304,Oregon Senate,R
5305,Oregon Senate,D
5306,Oregon Senate,D
5307,Oregon Senate,D
5308,Oregon Senate,D
5309,Oregon Senate,D
5310,Oregon Senate,R
5311,Oregon Senate,R
5312,Oregon Senate,R
5313,Oregon Senate,R
5314,Oregon Senate,R
5315,Pennsylvania House,D
5316,Pennsylvania House,D
5317,Pennsylvania House,D
5318,Pennsylvania House,R
5319,Pennsylvania House,R
5320,Pennsylvania House,R
5321,Pennsylvania House,D
5322,Pennsylvania House,R
5323,Pennsylvania House,D
5324,Pennsylvania House,R
5325,Pennsylvania House,R
5326,Pennsylvania House,R
5327,Pennsylvania House,R
5328,Pennsylvania House,R
5329,Pennsylvania House,R
5330,Pennsylvania House,D
5331,Pennsylvania House,R
5332,Pennsylvania House,R
5333,Pennsylvania House,D
5334,Pennsylvania House,D
5335,Pennsylvania House,D
5336,Pennsylvania House,D
5337,Pennsylvania House,D
5338,Pennsylvania House,D
5339,Pennsylvania House,D
5340,Pennsylvania House,R
5341,Pennsylvania House,D
5342,Pennsylvania House,R
5343,Pennsylvania House,R
5344,Pennsylvania House,D
5345,Pennsylvania House,D
5346,Pennsylvania House,D
5347,Pennsylvania House,D
5348,Pennsylvania House,D
5349,Pennsylvania House,D
5350,Pennsylvania House,R
5351,Pennsylvania House,D
5352,Pennsylvania House,R
5353,Pennsylvania House,R
5354,Pennsylvania House,R
5355,Pennsylvania House,D
5356,Pennsylvania House,R
5357,Pennsylvania House,R
5358,Pennsylvania House,D
5359,Pennsylvania House,R
5360,Pennsylvania House,R
5361,Pennsylvania House,R
5362,Pennsylvania House,R
5363,Pennsylvania House,D
5364,Pennsylvania House,R
5365,Pennsylvania House,R
5366,Pennsylvania House,D
5367,Pennsylvania House,R
5368,Pennsylvania House,D
5369,Pennsylvania House,R
5370,Pennsylvania House,R
5371,Pennsylvania House,R
5372,Pennsylvania House,R
5373,Pennsylvania House,R
5374,Pennsylvania House,D
5375,Pennsylvania House,R
5376,Pennsylvania House,R
5377,Pennsylvania House,R
5378,Pennsylvania House,R
5379,Pennsylvania House,R
5380,Pennsylvania House,R
5381,Pennsylvania House,R
5382,Pennsylvania House,R
5383,Pennsylvania House,D
5384,Pennsylvania House,R
5385,Pennsylvania House,D
5386,Pennsylvania House,R
5387,Pennsylvania House,D
5388,Pennsylvania House,R
5389,Pennsylvania House,R
5390,Pennsylvania House,D
5391,Pennsylvania House,R
5392,Pennsylvania House,R
5393,Pennsylvania House,R
5394,Pennsylvania House,R
5395,Pennsylvania House,R
5396,Pennsylvania House,R
5397,Pennsylvania House,R
5398,Pennsylvania House,R
5399,Pennsylvania House,R
5400,Pennsylvania House,R
5401,Pennsylvania House,R
5402,Pennsylvania House,R
5403,Pennsylvania House,R
5404,Pennsylvania House,R
5405,Pennsylvania House,R
5406,Pennsylvania House,R
5407,Pennsylvania House,R
5408,Pennsylvania House,D
5409,Pennsylvania House,D
5410,Pennsylvania House,R
5411,Pennsylvania House,R
5412,Pennsylvania House,R
5413,Pennsylvania House,R
5414,Pennsylvania House,R
5415,Pennsylvania House,R
5416,Pennsylvania House,D
5417,Pennsylvania House,R
5418,Pennsylvania House,R
5419,Pennsylvania House,R
5420,Pennsylvania House,R
5421,Pennsylvania House,R
5422,Pennsylvania House,R
5423,Pennsylvania House,R
5424,Pennsylvania House,R
5425,Pennsylvania House,D
5426,Pennsylvania House,D
5427,Pennsylvania House,D
5428,Pennsylvania House,D
5429,Pennsylvania House,R
5430,Pennsylvania House,R
5431,Pennsylvania House,D
5432,Pennsylvania House,D
5433,Pennsylvania House,R
5434,Pennsylvania House,D
5435,Pennsylvania House,R
5436,Pennsylvania House,D
5437,Pennsylvania House,R
5438,Pennsylvania House,R
5439,Pennsylvania House,D
5440,Pennsylvania House,D
5441,Pennsylvania House,R
5442,Pennsylvania House,R
5443,Pennsylvania House,R
5444,Pennsylvania House,R
5445,Pennsylvania House,D
5446,Pennsylvania House,D
5447,Pennsylvania House,R
5448,Pennsylvania House,D
5449,Pennsylvania House,D
5450,Pennsylvania House,R
5451,Pennsylvania House,R
5452,Pennsylvania House,R
5453,Pennsylvania House,D
5454,Pennsylvania House,D
5455,Pennsylvania House,R
5456,Pennsylvania House,D
5457,Pennsylvania House,R
5458,Pennsylvania House,R
5459,Pennsylvania House,D
5460,Pennsylvania House,R
5461,Pennsylvania House,D
5462,Pennsylvania House,D
5463,Pennsylvania House,D
5464,Pennsylvania House,R
5465,Pennsylvania House,R
5466,Pennsylvania House,D
5467,Pennsylvania House,D
5468,Pennsylvania House,D
5469,Pennsylvania House,D
5470,Pennsylvania House,D
5471,Pennsylvania House,D
5472,Pennsylvania House,D
5473,Pennsylvania House,R
5474,Pennsylvania House,D
5475,Pennsylvania House,D
5476,Pennsylvania House,D
5477,Pennsylvania House,D
5478,Pennsylvania House,D
5479,Pennsylvania House,D
5480,Pennsylvania House,D
5481,Pennsylvania House,R
5482,Pennsylvania House,R
5483,Pennsylvania House,R
5484,Pennsylvania House,R
5485,Pennsylvania House,D
5486,Pennsylvania House,D
5487,Pennsylvania House,D
5488,Pennsylvania House,D
5489,Pennsylvania House,R
5490,Pennsylvania House,D
5491,Pennsylvania House,R
5492,Pennsylvania House,D
5493,Pennsylvania House,D
5494,Pennsylvania House,D
5495,Pennsylvania House,D
5496,Pennsylvania House,R
5497,Pennsylvania House,D
5498,Pennsylvania House,D
5499,Pennsylvania House,D
5500,Pennsylvania House,R
5501,Pennsylvania House,D
5502,Pennsylvania House,R
5503,Pennsylvania House,D
5504,Pennsylvania House,D
5505,Pennsylvania House,D
5506,Pennsylvania House,R
5507,Pennsylvania House,D
5508,Pennsylvania House,D
5509,Pennsylvania House,R
5510,Pennsylvania House,D
5511,Pennsylvania House,D
5512,Pennsylvania House,R
5513,Pennsylvania House,D
5514,Pennsylvania House,D
5515,Pennsylvania House,D
5516,Pennsylvania House,D
5517,Pennsylvania Senate,D
5518,Pennsylvania Senate,D
5519,Pennsylvania Senate,D
5520,Pennsylvania Senate,D
5521,Pennsylvania Senate,D
5522,Pennsylvania Senate,R
5523,Pennsylvania Senate,D
5524,Pennsylvania Senate,D
5525,Pennsylvania Senate,R
5526,Pennsylvania Senate,D
5527,Pennsylvania Senate,D
5528,Pennsylvania Senate,D
5529,Pennsylvania Senate,R
5530,Pennsylvania Senate,I
5531,Pennsylvania Senate,R
5532,Pennsylvania Senate,R
5533,Pennsylvania Senate,D
5534,Pennsylvania Senate,D
5535,Pennsylvania Senate,D
5536,Pennsylvania Senate,R
5537,Pennsylvania Senate,R
5538,Pennsylvania Senate,D
5539,Pennsylvania Senate,R
5540,Pennsylvania Senate,R
5541,Pennsylvania Senate,R
5542,Pennsylvania Senate,D
5543,Pennsylvania Senate,R
5544,Pennsylvania Senate,R
5545,Pennsylvania Senate,R
5546,Pennsylvania Senate,R
5547,Pennsylvania Senate,R
5548,Pennsylvania Senate,R
5549,Pennsylvania Senate,R
5550,Pennsylvania Senate,R
5551,Pennsylvania Senate,R
5552,Pennsylvania Senate,R
5553,Pennsylvania Senate,D
5554,Pennsylvania Senate,D
5555,Pennsylvania Senate,R
5556,Pennsylvania Senate,R
5557,Pennsylvania Senate,R
5558,Pennsylvania Senate,D
5559,Pennsylvania Senate,D
5560,Pennsylvania Senate,D
5561,Pennsylvania Senate,D
5562,Pennsylvania Senate,R
5563,Pennsylvania Senate,R
5564,Pennsylvania Senate,R
5565,Pennsylvania Senate,R
5566,Pennsylvania Senate,R
5567,Rhode Island House,D
5568,Rhode Island House,D
5569,Rhode Island House,D
5570,Rhode Island House,D
5571,Rhode Island House,D
5572,Rhode Island House,D
5573,Rhode Island House,D
5574,Rhode Island House,D
5575,Rhode Island House,D
5576,Rhode Island House,D
5577,Rhode Island House,D
5578,Rhode Island House,D
5579,Rhode Island House,D
5580,Rhode Island House,D
5581,Rhode Island House,D
5582,Rhode Island House,D
5583,Rhode Island House,D
5584,Rhode Island House,D
5585,Rhode Island House,D
5586,Rhode Island House,D
5587,Rhode Island House,D
5588,Rhode Island House,D
5589,Rhode Island House,D
5590,Rhode Island House,D
5591,Rhode Island House,D
5592,Rhode Island House,D
5593,Rhode Island House,D
5594,Rhode Island House,D
5595,Rhode Island House,D
5596,Rhode Island House,D
5597,Rhode Island House,D
5598,Rhode Island House,D
5599,Rhode Island House,D
5600,Rhode Island House,D
5601,Rhode Island House,D
5602,Rhode Island House,D
5603,Rhode Island House,D
5604,Rhode Island House,D
5605,Rhode Island House,D
5606,Rhode Island House,D
5607,Rhode Island House,D
5608,Rhode Island House,D
5609,Rhode Island House,D
5610,Rhode Island House,D
5611,Rhode Island House,D
5612,Rhode Island House,D
5613,Rhode Island House,D
5614,Rhode Island House,D
5615,Rhode Island House,D
5616,Rhode Island House,D
5617,Rhode Island House,D
5618,Rhode Island House,D
5619,Rhode Island House,D
5620,Rhode Island House,D
5621,Rhode Island House,D
5622,Rhode Island House,D
5623,Rhode Island House,D
5624,Rhode Island House,D
5625,Rhode Island House,D
5626,Rhode Island House,D
5627,Rhode Island House,D
5628,Rhode Island House,D
5629,Rhode Island House,D
5630,Rhode Island House,D
5631,Rhode Island House,D
5632,Rhode Island House,D
5633,Rhode Island House,D
5634,Rhode Island House,D
5635,Rhode Island House,D
5636,Rhode Island House,D
5637,Rhode Island House,D
5638,Rhode Island House,D
5639,Rhode Island House,D
5640,Rhode Island House,D
5641,Rhode Island House,D
5642,Rhode Island Senate,D
5643,Rhode Island Senate,D
5644,Rhode Island Senate,D
5645,Rhode Island Senate,D
5646,Rhode Island Senate,D
5647,Rhode Island Senate,D
5648,Rhode Island Senate,D
5649,Rhode Island Senate,D
5650,Rhode Island Senate,D
5651,Rhode Island Senate,D
5652,Rhode Island Senate,D
5653,Rhode Island Senate,D
5654,Rhode Island Senate,D
5655,Rhode Island Senate,D
5656,Rhode Island Senate,D
5657,Rhode Island Senate,D
5658,Rhode Island Senate,R
5659,Rhode Island Senate,D
5660,Rhode Island Senate,D
5661,Rhode Island Senate,D
5662,Rhode Island Senate,R
5663,Rhode Island Senate,D
5664,Rhode Island Senate,R
5665,Rhode Island Senate,D
5666,Rhode Island Senate,D
5667,Rhode Island Senate,D
5668,Rhode Island Senate,D
5669,Rhode Island Senate,D
5670,Rhode Island Senate,D
5671,Rhode Island Senate,D
5672,Rhode Island Senate,D
5673,Rhode Island Senate,D
5674,Rhode Island Senate,D
5675,Rhode Island Senate,R
5676,Rhode Island Senate,D
5677,Rhode Island Senate,D
5678,Rhode Island Senate,D
5679,Rhode Island Senate,R
5680,South Carolina House,R
5681,South Carolina House,R
5682,South Carolina House,R
5683,South Carolina House,R
5684,South Carolina House,R
5685,South Carolina House,R
5686,South Carolina House,R
5687,South Carolina House,R
5688,South Carolina House,R
5689,South Carolina House,R
5690,South Carolina House,R
5691,South Carolina House,D
5692,South Carolina House,R
5693,South Carolina House,R
5694,South Carolina House,D
5695,South Carolina House,R
5696,South Carolina House,R
5697,South Carolina House,R
5698,South Carolina House,R
5699,South Carolina House,R
5700,South Carolina House,R
5701,South Carolina House,R
5702,South Carolina House,D
5703,South Carolina House,R
5704,South Carolina House,D
5705,South Carolina House,R
5706,South Carolina House,R
5707,South Carolina House,R
5708,South Carolina House,R
5709,South Carolina House,R
5710,South Carolina House,D
5711,South Carolina House,R
5712,South Carolina House,R
5713,South Carolina House,R
5714,South Carolina House,R
5715,South Carolina House,R
5716,South Carolina House,R
5717,South Carolina House,R
5718,South Carolina House,R
5719,South Carolina House,R
5720,South Carolina House,D
5721,South Carolina House,R
5722,South Carolina House,R
5723,South Carolina House,D
5724,South Carolina House,R
5725,South Carolina House,R
5726,South Carolina House,R
5727,South Carolina House,R
5728,South Carolina House,D
5729,South Carolina House,D
5730,South Carolina House,D
5731,South Carolina House,D
5732,South Carolina House,R
5733,South Carolina House,D
5734,South Carolina House,D
5735,South Carolina House,R
5736,South Carolina House,D
5737,South Carolina House,R
5738,South Carolina House,D
5739,South Carolina House,R
5740,South Carolina House,D
5741,South Carolina House,D
5742,South Carolina House,R
5743,South Carolina House,D
5744,South Carolina House,R
5745,South Carolina House,D
5746,South Carolina House,R
5747,South Carolina House,R
5748,South Carolina House,R
5749,South Carolina House,D
5750,South Carolina House,R
5751,South Carolina House,D
5752,South Carolina House,D
5753,South Carolina House,D
5754,South Carolina House,R
5755,South Carolina House,D
5756,South Carolina House,D
5757,South Carolina House,D
5758,South Carolina House,D
5759,South Carolina House,D
5760,South Carolina House,R
5761,South Carolina House,D
5762,South Carolina House,R
5763,South Carolina House,R
5764,South Carolina House,R
5765,South Carolina House,R
5766,South Carolina House,R
5767,South Carolina House,R
5768,South Carolina House,R
5769,South Carolina House,D
5770,South Carolina House,D
5771,South Carolina House,R
5772,South Carolina House,D
5773,South Carolina House,R
5774,South Carolina House,D
5775,South Carolina House,R
5776,South Carolina House,R
5777,South Carolina House,R
5778,South Carolina House,R
5779,South Carolina House,R
5780,South Carolina House,D
5781,South Carolina House,D
5782,South Carolina House,D
5783,South Carolina House,R
5784,South Carolina House,R
5785,South Carolina House,R
5786,South Carolina House,R
5787,South Carolina House,R
5788,South Carolina House,D
5789,South Carolina House,R
5790,South Carolina House,D
5791,South Carolina House,R
5792,South Carolina House,D
5793,South Carolina House,R
5794,South Carolina House,D
5795,South Carolina House,D
5796,South Carolina House,R
5797,South Carolina House,D
5798,South Carolina House,R
5799,South Carolina House,D
5800,South Carolina House,D
5801,South Carolina House,R
5802,South Carolina House,R
5803,South Carolina Senate,R
5804,South Carolina Senate,R
5805,South Carolina Senate,R
5806,South Carolina Senate,R
5807,South Carolina Senate,R
5808,South Carolina Senate,R
5809,South Carolina Senate,D
5810,South Carolina Senate,R
5811,South Carolina Senate,R
5812,South Carolina Senate,D
5813,South Carolina Senate,D
5814,South Carolina Senate,R
5815,South Carolina Senate,R
5816,South Carolina Senate,R
5817,South Carolina Senate,R
5818,South Carolina Senate,R
5819,South Carolina Senate,D
5820,South Carolina Senate,R
5821,South Carolina Senate,D
5822,South Carolina Senate,D
5823,South Carolina Senate,D
5824,South Carolina Senate,D
5825,South Carolina Senate,R
5826,South Carolina Senate,R
5827,South Carolina Senate,R
5828,South Carolina Senate,D
5829,South Carolina Senate,D
5830,South Carolina Senate,R
5831,South Carolina Senate,D
5832,South Carolina Senate,D
5833,South Carolina Senate,R
5834,South Carolina Senate,D
5835,South Carolina Senate,R
5836,South Carolina Senate,R
5837,South Carolina Senate,D
5838,South Carolina Senate,D
5839,South Carolina Senate,R
5840,South Carolina Senate,R
5841,South Carolina Senate,D
5842,South Carolina Senate,D
5843,South Carolina Senate,R
5844,South Carolina Senate,D
5845,South Carolina Senate,R
5846,South Carolina Senate,R
5847,South Carolina Senate,D
5848,South Carolina Senate,R
5849,South Dakota House,D
5850,South Dakota House,R
5851,South Dakota House,R
5852,South Dakota House,R
5853,South Dakota House,R
5854,South Dakota House,R
5855,South Dakota House,R
5856,South Dakota House,R
5857,South Dakota House,R
5858,South Dakota House,R
5859,South Dakota House,R
5860,South Dakota House,R
5861,South Dakota House,R
5862,South Dakota House,R
5863,South Dakota House,R
5864,South Dakota House,R
5865,South Dakota House,D
5866,South Dakota House,R
5867,South Dakota House,R
5868,South Dakota House,R
5869,South Dakota House,R
5870,South Dakota House,R
5871,South Dakota House,R
5872,South Dakota House,R
5873,South Dakota House,D
5874,South Dakota House,R
5875,South Dakota House,D
5876,South Dakota House,R
5877,South Dakota House,D
5878,South Dakota House,D
5879,South Dakota House,R
5880,South Dakota House,R
5881,South Dakota House,R
5882,South Dakota House,D
5883,South Dakota House,R
5884,South Dakota House,D
5885,South Dakota House,R
5886,South Dakota House,R
5887,South Dakota House,R
5888,South Dakota House,R
5889,South Dakota House,R
5890,South Dakota House,R
5891,South Dakota House,R
5892,South Dakota House,R
5893,South Dakota House,R
5894,South Dakota House,R
5895,South Dakota House,R
5896,South Dakota House,R
5897,South Dakota House,R
5898,South Dakota House,R
5899,South Dakota House,D
5900,South Dakota House,R
5901,South Dakota House,D
5902,South Dakota House,R
5903,South Dakota House,D
5904,South Dakota House,R
5905,South Dakota House,R
5906,South Dakota House,R
5907,South Dakota House,R
5908,South Dakota House,R
5909,South Dakota House,R
5910,South Dakota House,R
5911,South Dakota House,R
5912,South Dakota House,R
5913,South Dakota House,R
5914,South Dakota House,R
5915,South Dakota House,R
5916,South Dakota House,R
5917,South Dakota House,R
5918,South Dakota House,R
5919,South Dakota Senate,D
5920,South Dakota Senate,R
5921,South Dakota Senate,R
5922,South Dakota Senate,R
5923,South Dakota Senate,R
5924,South Dakota Senate,R
5925,South Dakota Senate,R
5926,South Dakota Senate,R
5927,South Dakota Senate,R
5928,South Dakota Senate,R
5929,South Dakota Senate,R
5930,South Dakota Senate,R
5931,South Dakota Senate,R
5932,South Dakota Senate,R
5933,South Dakota Senate,D
5934,South Dakota Senate,R
5935,South Dakota Senate,R
5936,South Dakota Senate,D
5937,South Dakota Senate,R
5938,South Dakota Senate,R
5939,South Dakota Senate,R
5940,South Dakota Senate,R
5941,South Dakota Senate,R
5942,South Dakota Senate,R
5943,South Dakota Senate,R
5944,South Dakota Senate,D
5945,South Dakota Senate,D
5946,South Dakota Senate,R
5947,South Dakota Senate,R
5948,South Dakota Senate,R
5949,South Dakota Senate,R
5950,South Dakota Senate,R
5951,South Dakota Senate,R
5952,South Dakota Senate,R
5953,South Dakota Senate,R
5954,Tennessee House,R
5955,Tennessee House,R
5956,Tennessee House,R
5957,Tennessee House,R
5958,Tennessee House,R
5959,Tennessee House,R
5960,Tennessee House,R
5961,Tennessee House,R
5962,Tennessee House,R
5963,Tennessee House,R
5964,Tennessee House,R
5965,Tennessee House,R
5966,Tennessee House,D
5967,Tennessee House,R
5968,Tennessee House,D
5969,Tennessee House,R
5970,Tennessee House,R
5971,Tennessee House,R
5972,Tennessee House,R
5973,Tennessee House,R
5974,Tennessee House,R
5975,Tennessee House,R
5976,Tennessee House,R
5977,Tennessee House,R
5978,Tennessee House,R
5979,Tennessee House,R
5980,Tennessee House,R
5981,Tennessee House,D
5982,Tennessee House,R
5983,Tennessee House,R
5984,Tennessee House,R
5985,Tennessee House,R
5986,Tennessee House,R
5987,Tennessee House,R
5988,Tennessee House,R
5989,Tennessee House,R
5990,Tennessee House,R
